L,R,F,M,C,Cluster,Segment
8.0519780789023,2.0794415416798357,4.962844630259907,12.085925567726838,0.835532119,2,Champions
7.115582126184454,3.8066624897703196,3.4657359027997265,12.22802492145957,0.723434195,2,Champions
7.893945138235959,3.4011973816621555,3.9889840465642745,11.542484267211773,1.434114409,2,Champions
7.822845290279774,2.70805020110221,3.091042453358316,11.980463557276172,0.925114251,2,Champions
6.4967749901858625,3.332204510175204,2.833213344056216,12.184404579384351,0.75375,2,Champions
8.135639903354386,1.3862943611198906,4.454347296253507,11.95571847034437,0.946174922,2,Champions
8.13593277200489,3.1354942159291497,4.276666119016055,11.69493030494804,1.225504039,2,Champions
7.624130585661289,1.0986122886681098,4.875197323201151,12.029299666866628,0.873661907,2,Champions
7.261927092702751,1.6094379124341003,4.499809670330265,11.915439556442129,0.978068228,2,Champions
8.060855752934316,2.4849066497880004,4.430816798843313,11.543338271378424,1.411593411,2,Champions
8.133587417660966,1.0986122886681098,4.605170185988092,11.9966840594483,0.896966187,2,Champions
8.10258642539079,3.332204510175204,3.713572066704308,12.199189007563847,0.731685018,2,Champions
7.664815785285735,2.4849066497880004,3.970291913552122,11.508164147868518,1.458000784,2,Champions
8.011355109161286,2.3978952727983707,4.189654742026425,11.69353722756546,1.210876087,2,Champions
8.09101504171053,1.3862943611198906,3.5553480614894135,11.92928435313281,0.951756044,2,Champions
7.932721027481948,1.9459101490553132,4.430816798843313,11.91835057227837,0.960765569,2,Champions
6.767343125265392,3.2188758248682006,4.189654742026425,11.599928508591802,1.318943707,2,Champions
6.1463292576688975,3.1780538303479458,2.9444389791664403,11.892997548590198,0.982511386,0,Loyal Regulars
7.819636302367592,1.6094379124341003,4.204692619390966,11.53947002019234,1.39722054,2,Champions
7.974532844130228,1.0986122886681098,3.970291913552122,11.563314350503358,1.356986792,2,Champions
7.014814351275545,3.6635616461296463,3.332204510175204,12.11484512033826,0.780547269,2,Champions
8.134174272137903,0.6931471805599453,5.267858159063328,12.254448438145284,0.675609779,2,Champions
6.467698726104354,1.9459101490553132,4.189654742026425,12.126655991843936,0.764,2,Champions
6.579251212010101,4.0943445622221,2.70805020110221,11.882480108335692,0.97367319,2,Champions
7.393263094763838,2.4849066497880004,3.2188758248682006,12.26932440164061,0.658633893,2,Champions
7.146772179452637,2.8903717578961645,4.499809670330265,12.087046963108008,0.787337009,2,Champions
7.65491704784832,2.1972245773362196,4.060443010546419,11.493793612654201,1.42497258,2,Champions
7.3777589082278725,2.5649493574615367,4.624972813284271,11.850746791160736,0.996902945,2,Champions
5.976350909297934,2.833213344056216,2.995732273553991,11.954741788542888,0.897522308,0,Loyal Regulars
7.949091499830517,3.2188758248682006,4.564348191467836,11.85603278352742,0.988949912,2,Champions
7.692113339595466,2.0794415416798357,4.454347296253507,11.491252289288735,1.423453171,2,Champions
8.13593277200489,3.1354942159291497,4.6913478822291435,12.04206437221617,0.817685954,2,Champions
8.135346948906706,1.6094379124341003,4.174387269895637,11.485050544204174,1.426656247,2,Champions
8.097426298597213,1.3862943611198906,4.736198448394496,12.23005280926717,0.674381581,2,Champions
7.425357887027151,0.6931471805599453,3.4657359027997265,11.469673436975427,1.438600025,2,Champions
8.025516386489008,1.791759469228055,4.382026634673881,11.768497483503776,1.065611103,2,Champions
6.54965074223381,2.8903717578961645,4.700480365792417,12.001572962174489,0.843554751,2,Champions
7.511524648390866,2.9444389791664403,2.995732273553991,12.214110257212642,0.681331859,2,Champions
7.474204806496124,3.258096538021482,4.795790545596741,12.057299978233903,0.790287551,2,Champions
7.97522083865341,0.6931471805599453,3.828641396489095,11.66922811336557,1.154155854,2,Champions
7.832014180505469,4.912654885736052,2.995732273553991,11.823163723135371,0.988910129,2,Champions
7.247792581767846,5.220355825078324,3.1354942159291497,11.818334482567954,0.993493225,2,Champions
7.349873704738337,2.772588722239781,4.394449154672439,11.562848320735593,1.277942503,2,Champions
7.8838232148921525,1.9459101490553132,4.418840607796598,11.577467111102917,1.255920537,2,Champions
7.194436851100335,2.5649493574615367,4.51085950651685,12.097780057769276,0.744693267,2,Champions
7.195937226475569,5.062595033026967,2.8903717578961645,11.872611869905095,0.931991388,2,Champions
7.9211727215870145,2.302585092994046,3.6888794541139363,11.483671716195143,1.374724556,2,Champions
7.676473646389156,2.4849066497880004,4.634728988229636,11.54211526710077,1.295748779,2,Champions
8.13593277200489,2.4849066497880004,4.51085950651685,11.971299228733795,0.843185667,2,Champions
8.118505067587098,2.0794415416798357,4.836281906951478,12.081563288811363,0.75433474,2,Champions
7.867105500316739,3.1780538303479458,4.356708826689592,11.452570181878862,1.414713624,2,Champions
8.132118772955806,1.9459101490553132,4.382026634673881,11.969368817843023,0.843179595,2,Champions
7.90100705199242,2.6390573296152584,4.762173934797756,12.01591647816763,0.802227557,2,Champions
7.0630481633881725,2.772588722239781,4.07753744390572,11.424269099364771,1.448642081,2,Champions
7.940583827104244,2.1972245773362196,4.700480365792417,11.879802193293555,0.914492693,2,Champions
7.945201132412759,2.302585092994046,5.198497031265826,12.114730084307205,0.720028487,2,Champions
7.338888133838879,0.6931471805599453,4.6443908991413725,12.292653930043292,0.602317149,2,Champions
8.119398589612294,2.1972245773362196,4.68213122712422,11.956553034172742,0.841613512,2,Champions
7.001245622069476,4.804021044733257,2.70805020110221,11.742424775587335,1.040394289,2,Champions
7.319202458767849,1.0986122886681098,5.0106352940962555,11.95497319414008,0.836742487,2,Champions
6.836259277277067,3.912023005428146,4.343805421853684,11.453026829561876,1.380177417,2,Champions
7.865955413933502,1.3862943611198906,4.02535169073515,11.457180169854597,1.369523774,2,Champions
6.827629234502852,1.6094379124341003,4.394449154672439,11.429793824786385,1.407186108,2,Champions
8.118207049405783,2.833213344056216,3.713572066704308,11.847560300317388,0.926317142,2,Champions
8.005700678662542,2.0794415416798357,4.962844630259907,12.119822796686185,0.702883928,2,Champions
5.942799375126701,3.1780538303479458,2.70805020110221,11.750768448323118,1.016463224,0,Loyal Regulars
7.030857476116121,3.4339872044851463,3.2188758248682006,11.738793302045867,1.026238631,2,Champions
6.961296045910167,2.9444389791664403,2.6390573296152584,11.747965966096412,1.014545871,2,Champions
7.890956716138919,1.0986122886681098,4.454347296253507,11.929904038036284,0.843447435,2,Champions
8.106816038947052,1.3862943611198906,4.23410650459726,11.674516964537785,1.085817147,2,Champions
8.098034756176071,2.1972245773362196,4.762173934797756,11.993689740239455,0.786706177,2,Champions
6.582025138892826,1.0986122886681098,4.820281565605037,11.400327712466746,1.419099832,2,Champions
7.845416036592485,2.8903717578961645,3.871201010907891,11.418823554913928,1.389867279,2,Champions
7.194436851100335,4.564348191467836,2.70805020110221,11.725315402886217,1.022610665,2,Champions
7.952263308657046,4.68213122712422,3.912023005428146,11.414242604065644,1.394936204,2,Champions
8.080546965824498,1.0986122886681098,4.465908118654584,11.96908368739391,0.799002655,2,Champions
7.711548979629146,2.4849066497880004,4.110873864173311,11.573822990721467,1.182681834,2,Champions
8.062432791583195,1.6094379124341003,4.709530201312334,12.024814523089416,0.750906841,2,Champions
7.1929342212158,5.19295685089021,2.772588722239781,12.119866398881562,0.681333333,2,Champions
8.101374671228582,1.0986122886681098,4.219507705176107,11.689798874190457,1.046676247,2,Champions
7.318539548567902,0.6931471805599453,3.9512437185814275,11.503228601991365,1.259950118,2,Champions
7.254884810077338,4.248495242049359,4.31748811353631,11.477515880232335,1.289827497,2,Champions
7.1631723908466425,3.332204510175204,2.5649493574615367,11.708763593275831,1.023333333,2,Champions
7.385230923066573,1.9459101490553132,4.0943445622221,11.35242802030629,1.461263576,2,Champions
7.425357887027151,2.9444389791664403,4.795790545596741,12.083633788337597,0.701123814,2,Champions
7.619233416226805,1.3862943611198906,4.110873864173311,11.38995524912633,1.40060309,2,Champions
7.957527402230773,0.6931471805599453,4.060443010546419,11.413701636825127,1.366744227,2,Champions
6.727431724850855,4.060443010546419,3.784189633918261,12.180934308619474,0.631640227,2,Champions
7.683403681053826,1.0986122886681098,4.736198448394496,11.925439007731665,0.81511929,2,Champions
8.088561805276234,3.1780538303479458,3.7612001156935624,12.01727013263653,0.743348652,2,Champions
8.089789175789319,2.833213344056216,4.07753744390572,11.456936954761373,1.299097235,2,Champions
8.03689677268507,3.4339872044851463,2.833213344056216,12.123929399937404,0.66544855,2,Champions
8.13622555490846,2.9444389791664403,4.812184355372417,12.101128709757564,0.68017726,2,Champions
8.079927770758275,1.9459101490553132,4.290459441148391,11.420426330473305,1.343311285,2,Champions
7.3777589082278725,2.3978952727983707,4.736198448394496,11.706804970597911,1.008554047,2,Champions
8.059592328887545,1.0986122886681098,4.356708826689592,11.965318687247931,0.777235347,2,Champions
7.5678626054638825,2.3978952727983707,4.060443010546419,11.425830448119246,1.332451177,2,Champions
6.706862336602747,2.6390573296152584,2.833213344056216,11.656176963928486,1.057235119,2,Champions
7.489412083508719,2.302585092994046,4.356708826689592,11.929251380411138,0.803643702,2,Champions
8.119100837637486,1.3862943611198906,4.48863636973214,11.67127873012338,1.039534044,2,Champions
7.824445930877619,3.9512437185814275,2.6390573296152584,11.832142541030501,0.884236795,2,Champions
8.08271113423758,1.3862943611198906,4.8283137373023015,11.640579620421875,1.070194781,2,Champions
8.025189321890835,3.4657359027997265,4.248495242049359,11.901922380371085,0.823818121,2,Champions
7.70796153183549,0.6931471805599453,4.204692619390966,11.367101686736445,1.406350341,2,Champions
7.104144092987527,4.634728988229636,3.295836866004329,12.0947052356645,0.679305671,2,Champions
7.440733707389261,1.6094379124341003,4.0943445622221,11.461074120164662,1.273062688,2,Champions
7.821242083523558,0.6931471805599453,4.836281906951478,12.150443649769212,0.637994577,2,Champions
7.519692404116539,2.4849066497880004,4.584967478670572,12.052600901840274,0.701652637,2,Champions
8.002359546252707,1.3862943611198906,4.060443010546419,11.881076308163939,0.832500467,2,Champions
7.075808863978387,1.791759469228055,4.174387269895637,12.477209853409647,0.457967364,2,Champions
8.127109185346375,4.74493212836325,3.912023005428146,11.395312414865483,1.350911443,2,Champions
7.778211474512493,1.0986122886681098,4.07753744390572,11.342777508307963,1.423312271,2,Champions
8.096208271650037,1.791759469228055,4.919980925828125,11.888213112840782,0.82433441,2,Champions
7.0909098220799835,1.6094379124341003,4.23410650459726,11.910895891316132,0.804845344,2,Champions
7.714677473800927,1.6094379124341003,4.276666119016055,12.101972446450768,0.664729007,2,Champions
7.903965634032166,2.833213344056216,4.762173934797756,11.780177763510496,0.916310894,2,Champions
7.824046010856292,0.6931471805599453,4.709530201312334,12.058969572875556,0.693026819,2,Champions
7.640123172695364,2.5649493574615367,4.663439094112067,11.886239213061307,0.823284201,2,Champions
7.5256399750415355,3.091042453358316,3.970291913552122,11.330887867855907,1.433468257,2,Champions
8.074337694089515,1.3862943611198906,4.672828834461906,12.026945979632739,0.714441235,2,Champions
8.092851027538384,5.187385805840755,2.4849066497880004,11.627405273195235,1.065035317,2,Champions
7.2682230211595655,2.6390573296152584,4.0943445622221,11.436433113981712,1.283990608,2,Champions
7.747164966520335,2.9444389791664403,4.0943445622221,11.88747765443492,0.817583423,2,Champions
8.005367067316664,3.295836866004329,4.430816798843313,11.455741168442385,1.254728561,2,Champions
6.541029999189903,5.762051382780177,2.3978952727983707,11.714404015847485,0.966,0,Loyal Regulars
7.620214770574455,0.6931471805599453,4.762173934797756,11.822092572206115,0.866121649,2,Champions
8.092239406724211,1.0986122886681098,4.564348191467836,11.841322326195934,0.849043083,2,Champions
6.86171134048073,1.9459101490553132,4.382026634673881,11.926252917022406,0.778897164,2,Champions
7.98139158158007,2.0794415416798357,4.343805421853684,11.362823245722835,1.367977249,2,Champions
7.8050670442584895,0.6931471805599453,4.61512051684126,11.426582955148165,1.282347182,2,Champions
8.137103389639302,0.6931471805599453,4.68213122712422,12.015547531385531,0.710868219,2,Champions
7.9996785794994505,5.673323267171493,3.258096538021482,11.602190134721198,1.074683178,2,Champions
7.6638772587034705,2.6390573296152584,4.74493212836325,11.92917224144307,0.774562836,2,Champions
7.301822342137932,2.302585092994046,4.060443010546419,11.33953589891493,1.394920314,2,Champions
7.878155336503324,3.1354942159291497,4.343805421853684,11.6911971654889,0.98076627,2,Champions
6.274762021241939,4.605170185988092,2.4849066497880004,11.621752963690746,1.05,0,Loyal Regulars
7.976595409316577,3.4339872044851463,3.784189633918261,11.452591425930528,1.240551283,2,Champions
7.033506484287697,3.1354942159291497,3.044522437723423,11.910546555722002,0.784519543,2,Champions
7.8160138391590275,3.4965075614664802,3.9889840465642745,11.350418300109132,1.373478,2,Champions
8.047509510981422,1.6094379124341003,4.04305126783455,11.326378995789705,1.403768453,2,Champions
6.82001636467413,1.0986122886681098,4.442651256490317,11.85321896269322,0.827823318,2,Champions
7.699842407396986,1.9459101490553132,4.718498871295094,11.862631180152151,0.819703519,2,Champions
6.9440872082295275,2.9444389791664403,4.700480365792417,11.745369631167394,0.921339098,2,Champions
7.990238185720363,1.791759469228055,4.110873864173311,11.49357953337269,1.175007596,2,Champions
7.204892510204673,1.3862943611198906,4.127134385045092,11.992260421644849,0.713012031,2,Champions
7.621684998724611,2.302585092994046,3.784189633918261,11.445160410835532,1.231469603,2,Champions
7.890582534656536,1.791759469228055,5.0106352940962555,11.968348309338431,0.724336929,2,Champions
7.138073034044347,1.6094379124341003,3.784189633918261,11.624538393493728,1.020765158,2,Champions
7.270312886079025,4.430816798843313,4.04305126783455,11.647097902081821,0.995827664,2,Champions
8.025843344150903,1.3862943611198906,4.553876891600541,11.600414227993012,1.040933738,2,Champions
8.0507033814703,2.6390573296152584,4.442651256490317,11.844665091868247,0.811427392,2,Champions
6.429719478039138,2.302585092994046,2.833213344056216,11.581032610984824,1.051401627,2,Champions
8.002694162283937,2.8903717578961645,4.859812404361672,11.785361911206444,0.856878118,2,Champions
7.906178840394815,1.0986122886681098,4.8283137373023015,11.781248861564805,0.860026534,2,Champions
7.055312843339752,1.6094379124341003,4.718498871295094,11.780070590579212,0.859196613,2,Champions
7.454141078146678,0.6931471805599453,4.356708826689592,11.811836753123522,0.832180765,2,Champions
7.979681302387741,3.1354942159291497,3.7612001156935624,11.263656087004861,1.436042137,2,Champions
7.384610383176974,0.6931471805599453,4.8283137373023015,11.986204972662248,0.695089955,2,Champions
6.8885724595653635,1.9459101490553132,2.995732273553991,11.47733973724522,1.156085303,2,Champions
7.179307969504034,3.828641396489095,3.9889840465642745,11.810270698332966,0.828407972,2,Champions
6.942156705699469,0.6931471805599453,4.127134385045092,11.329555358640297,1.337276713,2,Champions
7.359467638255621,0.6931471805599453,2.8903717578961645,11.56530916464979,1.056396083,2,Champions
6.853299093186078,1.6094379124341003,3.8918202981106265,11.68718964813645,0.934725209,2,Champions
7.910957382845589,3.1354942159291497,3.295836866004329,11.453706105310257,1.178456641,2,Champions
7.987184748233473,3.4657359027997265,3.784189633918261,11.282593639809035,1.395587087,2,Champions
7.437206366871292,4.127134385045092,4.477336814478207,11.65386063189172,0.962306964,2,Champions
7.251344983372214,0.6931471805599453,4.74493212836325,11.732060994886899,0.889901525,2,Champions
7.31455283232408,3.044522437723423,4.007333185232471,11.233899156408345,1.462917873,2,Champions
7.3613754289773485,3.044522437723423,4.23410650459726,12.004293002079097,0.676618926,2,Champions
7.773594467360194,1.9459101490553132,4.727387818712341,11.811235856211189,0.82046172,2,Champions
7.599401333415815,2.6390573296152584,4.30406509320417,12.007371675551125,0.673120738,2,Champions
7.818027938530729,3.6635616461296463,3.912023005428146,11.297774884584943,1.368281891,2,Champions
6.375024819828097,1.0986122886681098,3.713572066704308,11.751981734744488,0.868515165,2,Champions
8.10258642539079,1.791759469228055,4.418840607796598,11.816092031456387,0.81353969,2,Champions
7.549609165154532,0.6931471805599453,5.043425116919247,11.772076881456895,0.848141331,2,Champions
8.025189321890835,2.6390573296152584,4.07753744390572,11.886521437403998,0.755701956,2,Champions
7.629489916393995,1.0986122886681098,3.970291913552122,11.489984317668661,1.120337764,2,Champions
7.121252453244542,2.1972245773362196,3.784189633918261,11.27423671065389,1.388142957,2,Champions
7.537430036586509,1.6094379124341003,4.663439094112067,11.839304074757608,0.788873392,2,Champions
8.00736706798333,1.6094379124341003,4.584967478670572,11.665320318522031,0.93836632,2,Champions
7.238496840894365,4.727387818712341,2.8903717578961645,11.710718387248724,0.896000164,2,Champions
7.3098814858247865,4.0943445622221,3.4965075614664802,11.252949346610436,1.416159832,2,Champions
7.244941546337007,1.791759469228055,3.6375861597263857,11.68957261941824,0.914270784,2,Champions
7.980365765111246,1.791759469228055,4.465908118654584,11.980507414314763,0.682643911,2,Champions
6.61338421837956,2.6390573296152584,4.143134726391533,11.849369129754699,0.778110575,2,Champions
7.091742115095153,2.4849066497880004,4.219507705176107,11.752587826377331,0.856602875,2,Champions
7.949091499830517,2.1972245773362196,4.442651256490317,11.774035096561096,0.837625235,2,Champions
7.550661243105336,2.1972245773362196,4.770684624465665,11.797006059880342,0.816301476,2,Champions
7.470793774195062,1.0986122886681098,4.812184355372417,11.769681726249368,0.837572715,2,Champions
7.968665700466235,3.2188758248682006,4.477336814478207,11.783181583598632,0.82610529,2,Champions
7.5480289699350145,1.0986122886681098,4.30406509320417,11.230748213152893,1.434756209,2,Champions
8.047509510981422,2.1972245773362196,4.584967478670572,11.643427273034387,0.949395993,2,Champions
7.311886164077165,1.791759469228055,4.543294782270004,11.922468912003596,0.7180637,2,Champions
7.311886164077165,2.1972245773362196,4.430816798843313,11.810226130087832,0.801739699,2,Champions
7.165493475060845,2.4849066497880004,4.663439094112067,11.890443671027443,0.737595174,2,Champions
7.734558844354756,4.04305126783455,3.332204510175204,12.009674476481026,0.654476682,2,Champions
8.014004994779459,3.4657359027997265,3.2188758248682006,11.61697011525683,0.968107765,2,Champions
7.978310969867722,1.0986122886681098,4.927253685157205,11.71537639305935,0.874927107,2,Champions
6.3561076606958915,3.1354942159291497,4.060443010546419,11.409174763976301,1.187537496,2,Champions
